employee_id,employee_name,email,department,designation,location,gender,age,marital_status,education,joining_date,experience_years,total_experience,previous_company,salary_lpa,bonus_lpa,performance_rating,last_appraisal_percent,satisfaction_score,attrition_status,attrition_reason,projects_handled,overtime_hours_monthly,work_from_home_days,leaves_taken,exact_salary,monthly_salary,attrtion_status
1100,Rupam Roy,rupam.roy1100@srijanrealty.com,Sales,Regional Sales Head,Asansol,Male,37,Single,B.Com,2019-04-16 00:00:00,6,10,Unimark,18.0,1.8,4.1,13,4.9,Active,N/A - Active,16.0,22.0,3.0,23.0,1800000,150000,Active
1101,Amit Mehta,amit.mehta1101@srijanrealty.com,Marketing,Marketing Intern,Behala,Male,38,Married,B.Tech,2020-05-17 00:00:00,5,5,TCS,2.5,0.25,4.2,13,2.5,Active,N/A - Active,16.0,25.0,4.0,4.0,250000,20833,Active
1102,Priya Gupta,priya.gupta1102@srijanrealty.com,Construction,Project Manager,Dumdum,Female,39,Single,M.Tech,2021-06-18 00:00:00,3,4,Infosys,22.0,2.2,4.3,13,2.6,Active,N/A - Active,16.0,28.0,5.0,5.0,2200000,183333,Active
1103,Rahul Agarwal,rahul.agarwal1103@srijanrealty.com,HR,HR Executive,Joka,Male,40,Married,MBA,2022-07-19 00:00:00,2,4,Wipro,10.5,1.05,4.4,13,2.7,Left,Career Growth,16.0,31.0,6.0,6.0,1050000,87500,Left
1104,Sneha Sen,sneha.sen1104@srijanrealty.com,Finance,Finance Manager,Ballygunge,Female,41,Single,BBA,2023-08-20 00:00:00,1,4,L&T,16.0,1.6,4.5,14,2.8,Active,N/A - Active,16.0,34.0,7.0,7.0,1600000,133333,Active
1105,Vikash Mondal,vikash.mondal1105@srijanrealty.com,IT,IT Manager,Lake Town,Male,42,Married,Diploma Civil,2016-09-21 00:00:00,8,12,Godrej Properties,18.0,1.8,4.6,14,2.9,Active,N/A - Active,16.0,37.0,8.0,8.0,1800000,150000,Active
1106,Anjali Choudhury,anjali.choudhury1106@srijanrealty.com,Customer Service,Senior Support,Jadavpur,Female,43,Single,B.Arch,2017-10-22 00:00:00,7,7,DLF,6.5,0.65,4.7,14,3.0,Active,N/A - Active,16.0,40.0,9.0,9.0,650000,54166,Active
1107,Sourav Dutta,sourav.dutta1107@srijanrealty.com,Legal,Legal Advisor,Howrah,Male,44,Married,M.Com,2018-11-23 00:00:00,6,7,Prestige Group,7.0,0.7,4.8,14,3.1,Active,N/A - Active,16.0,43.0,10.0,10.0,700000,58333,Active
1108,Neha Bose,neha.bose1108@srijanrealty.com,Operations,Operations Head,Digha,Female,45,Single,BCA,2019-12-24 00:00:00,5,7,Brigade Group,11.0,1.1,4.9,14,3.2,Active,N/A - Active,16.0,6.0,11.0,11.0,1100000,91666,Active
1109,Rohan Patil,rohan.patil1109@srijanrealty.com,Sales,Sales Manager,Kolkata,Male,46,Married,MCA,2020-01-25 00:00:00,5,8,Ambuja Neotia,13.0,1.3,3.2,11,3.3,Left,Relocation,16.0,9.0,12.0,12.0,1300000,108333,Left
1110,Pooja Chakraborty,pooja.chakraborty1110@srijanrealty.com,Marketing,Brand Manager,New Town,Female,47,Single,LLB,2021-02-26 00:00:00,4,8,PS Group,17.0,1.7,3.3,11,3.4,Active,N/A - Active,16.0,12.0,13.0,13.0,1700000,141666,Active
1111,Arjun Kumari,arjun.kumari1111@srijanrealty.com,Construction,Civil Engineer,Rajarhat,Male,48,Married,B.Com,2022-03-27 00:00:00,3,3,Siddha Group,12.0,1.2,3.4,11,3.5,Active,N/A - Active,16.0,15.0,14.0,14.0,1200000,100000,Active
1112,Kavita Mitra,kavita.mitra1112@srijanrealty.com,HR,Recruiter,Asansol,Female,49,Single,B.Tech,2023-04-28 00:00:00,2,3,Merlin Group,7.5,0.75,3.5,12,3.6,Active,N/A - Active,16.0,18.0,15.0,15.0,750000,62500,Active
1113,Manish Paul,manish.paul1113@srijanrealty.com,Finance,Finance Analyst,Behala,Male,22,Single,M.Tech,2016-05-01 00:00:00,9,11,Unimark,11.0,1.1,3.6,12,3.7,Active,N/A - Active,16.0,21.0,0.0,16.0,1100000,91666,Active
1114,Ritu Adhikari,ritu.adhikari1114@srijanrealty.com,IT,BI Developer,Dumdum,Female,23,Single,MBA,2017-06-02 00:00:00,7,10,TCS,15.0,1.5,3.7,12,3.8,Active,N/A - Active,16.0,24.0,1.0,17.0,1500000,125000,Active
1115,Sanjay Chatterjee,sanjay.chatterjee1115@srijanrealty.com,Customer Service,Team Lead,Joka,Male,24,Single,BBA,2018-07-03 00:00:00,6,10,Infosys,10.5,1.05,3.8,12,3.9,Active,N/A - Active,16.0,27.0,2.0,18.0,1050000,87500,Active
1116,Deepa Khan,deepa.khan1116@srijanrealty.com,Legal,Legal Advisor,Ballygunge,Female,25,Single,Diploma Civil,2019-08-04 00:00:00,5,5,Wipro,7.5,0.75,3.9,12,4.0,Active,N/A - Active,16.0,30.0,3.0,19.0,750000,62500,Active
1117,Karan Saha,karan.saha1117@srijanrealty.com,Operations,Operations Head,Lake Town,Male,26,Single,B.Arch,2020-09-05 00:00:00,4,5,L&T,9.5,0.95,4.0,13,4.1,Active,N/A - Active,16.0,33.0,4.0,20.0,950000,79166,Active
1118,Shreya Sharma,shreya.sharma1118@srijanrealty.com,Sales,Senior Sales Executive,Jadavpur,Female,27,Single,M.Com,2021-10-06 00:00:00,3,5,Godrej Properties,10.0,1.0,4.1,13,4.2,Active,N/A - Active,16.0,36.0,5.0,21.0,1000000,83333,Active
1119,Anil Das,anil.das1119@srijanrealty.com,Marketing,Marketing Manager,Howrah,Male,28,Single,BCA,2022-11-07 00:00:00,2,5,DLF,14.0,1.4,4.2,13,4.3,Active,N/A - Active,16.0,39.0,6.0,22.0,1400000,116666,Active
1120,Ishita Kumar,ishita.kumar1120@srijanrealty.com,Construction,Project Manager,Digha,Female,29,Single,MCA,2023-12-08 00:00:00,1,5,Prestige Group,23.0,2.3,4.3,13,4.4,Active,N/A - Active,16.0,42.0,7.0,23.0,2300000,191666,Active
1121,Rajesh Ghosh,rajesh.ghosh1121@srijanrealty.com,HR,HR Intern,Kolkata,Male,30,Married,LLB,2016-01-09 00:00:00,9,9,Brigade Group,2.5,0.25,4.4,13,4.5,Left,Low Salary,16.0,5.0,8.0,4.0,250000,20833,Left
1122,Meena Banerjee,meena.banerjee1122@srijanrealty.com,Finance,Accountant,New Town,Female,31,Single,B.Com,2017-02-10 00:00:00,8,9,Ambuja Neotia,8.0,0.8,4.5,14,4.6,Active,N/A - Active,16.0,8.0,9.0,5.0,800000,66666,Active
1123,Subham Patel,subham.patel1123@srijanrealty.com,IT,Data Analyst,Rajarhat,Male,32,Married,B.Tech,2018-03-11 00:00:00,7,9,PS Group,12.0,1.2,4.6,14,4.7,Active,N/A - Active,16.0,11.0,10.0,6.0,1200000,100000,Active
1124,Tanvi Tiwari,tanvi.tiwari1124@srijanrealty.com,Customer Service,Customer Success Manager,Asansol,Female,33,Single,M.Tech,2019-04-12 00:00:00,6,9,Siddha Group,14.5,1.45,4.7,14,4.8,Active,N/A - Active,16.0,14.0,11.0,7.0,1450000,120833,Active
1125,Aakash Yadav,aakash.yadav1125@srijanrealty.com,Legal,Legal Advisor,Behala,Male,34,Married,MBA,2020-05-13 00:00:00,5,9,Merlin Group,6.0,0.6,4.8,14,4.9,Active,N/A - Active,16.0,17.0,12.0,8.0,600000,50000,Active
1126,Sunita Malhotra,sunita.malhotra1126@srijanrealty.com,Operations,Operations Head,Dumdum,Female,35,Single,BBA,2021-06-14 00:00:00,3,3,Unimark,10.0,1.0,4.9,14,2.5,Active,N/A - Active,16.0,20.0,13.0,9.0,1000000,83333,Active
1127,Mohit Verma,mohit.verma1127@srijanrealty.com,Sales,Sales Executive,Joka,Male,36,Married,Diploma Civil,2022-07-15 00:00:00,2,3,TCS,7.0,0.7,3.2,11,2.6,Left,Better Opportunity,16.0,23.0,14.0,10.0,700000,58333,Left
1128,Riya Jain,riya.jain1128@srijanrealty.com,Marketing,Content Strategist,Ballygunge,Female,37,Single,B.Arch,2023-08-16 00:00:00,1,3,Infosys,11.0,1.1,3.3,11,2.7,Active,N/A - Active,16.0,26.0,15.0,11.0,1100000,91666,Active
1129,Binoy Srivastava,binoy.srivastava1129@srijanrealty.com,Construction,Civil Engineer,Lake Town,Male,38,Married,M.Com,2016-09-17 00:00:00,8,11,Wipro,11.0,1.1,3.4,11,2.8,Active,N/A - Active,16.0,29.0,0.0,12.0,1100000,91666,Active
1130,Nisha Thomas,nisha.thomas1130@srijanrealty.com,HR,HR Head,Jadavpur,Female,39,Single,BCA,2017-10-18 00:00:00,7,11,L&T,17.0,1.7,3.5,12,2.9,Left,Relocation,16.0,32.0,1.0,13.0,1700000,141666,Left
1131,Abhishek Mukherjee,abhishek.mukherjee1131@srijanrealty.com,Finance,Junior Accountant,Howrah,Male,40,Married,MCA,2018-11-19 00:00:00,6,6,Godrej Properties,5.0,0.5,3.6,12,3.0,Active,N/A - Active,16.0,35.0,2.0,14.0,500000,41666,Active
1132,Sweta Sarkar,sweta.sarkar1132@srijanrealty.com,IT,Software Developer,Digha,Female,41,Single,LLB,2019-12-20 00:00:00,5,6,DLF,9.0,0.9,3.7,12,3.1,Active,N/A - Active,16.0,38.0,3.0,15.0,900000,75000,Active
1133,Debashis Bhattacharjee,debashis.bhattacharjee1133@srijanrealty.com,Customer Service,Support Executive,Kolkata,Male,42,Married,B.Com,2020-01-21 00:00:00,5,7,Prestige Group,2.5,0.25,3.8,12,3.2,Left,N/A - Active,16.0,41.0,4.0,16.0,250000,20833,Left
1134,Monalisa De,monalisa.de1134@srijanrealty.com,Legal,Legal Advisor,New Town,Female,43,Single,B.Tech,2021-02-22 00:00:00,4,7,Brigade Group,6.5,0.65,3.9,12,3.3,Active,N/A - Active,16.0,44.0,5.0,17.0,650000,54166,Active
1135,Sayan Majumdar,sayan.majumdar1135@srijanrealty.com,Operations,Operations Head,Rajarhat,Male,44,Married,M.Tech,2022-03-23 00:00:00,3,7,Ambuja Neotia,10.5,1.05,4.0,13,3.4,Active,N/A - Active,16.0,7.0,6.0,18.0,1050000,87500,Active
1136,Payel Ahmed,payel.ahmed1136@srijanrealty.com,Sales,Sales Intern,Asansol,Female,45,Single,MBA,2023-04-24 00:00:00,2,2,PS Group,4.0,0.4,4.1,13,3.5,Active,N/A - Active,16.0,10.0,7.0,19.0,400000,33333,Active
1137,Indranil Biswas,indranil.biswas1137@srijanrealty.com,Marketing,Digital Marketing Exec,Behala,Male,46,Married,BBA,2016-05-25 00:00:00,9,10,Siddha Group,6.0,0.6,4.2,13,3.6,Active,N/A - Active,16.0,13.0,8.0,20.0,600000,50000,Active
1138,Soma Singh,soma.singh1138@srijanrealty.com,Construction,Project Manager,Dumdum,Female,47,Single,Diploma Civil,2017-06-26 00:00:00,7,9,Merlin Group,22.0,2.2,4.3,13,3.7,Active,N/A - Active,16.0,16.0,9.0,21.0,2200000,183333,Active
1139,Bikram Roy,bikram.roy1139@srijanrealty.com,HR,HR Manager,Joka,Male,48,Married,B.Arch,2018-07-27 00:00:00,6,9,Unimark,14.0,1.4,4.4,13,3.8,Active,N/A - Active,16.0,19.0,10.0,22.0,1400000,116666,Active
1140,Tania Mehta,tania.mehta1140@srijanrealty.com,Finance,CFO,Ballygunge,Female,49,Single,M.Com,2019-08-28 00:00:00,5,9,TCS,19.5,1.95,4.5,14,3.9,,N/A - Active,16.0,,,,1950000,162500,Not Active
1141,Sanjay Sarkar,vikash.banerjee1005@srijanrealty.com,IT,Sales Executive,New Town,Male,47,Married,M.Tech,2021-11-13 00:00:00,3,9,Infosys,7.0,1.1,4.2,13,2.8,Active,Relocation,16.0,44.0,5.0,11.0,700000,58333,Active
1142,Sanjay Banerjee,amit.mehta1101@srijanrealty.com,HR,Finance Manager,New Town,Male,41,Married,BCA,2023-01-15 00:00:00,3,5,PS Group,9.0,1.4,3.2,12,3.0,Left,Better Opportunity,16.0,30.0,5.0,8.0,900000,75000,Left
1143,Akash Chatterjee,nisha.bose1030@srijanrealty.com,HR,Marketing Manager,New Town,Male,36,Single,B.Com,2020-07-24 00:00:00,9,10,Ambuja Neotia,11.0,0.45,3.6,13,4.2,Active,Relocation,16.0,27.0,11.0,12.0,1100000,91666,Active
1144,Arjun Banerjee,rupam.roy1100@srijanrealty.com,IT,CFO,Joka,Male,42,Married,B.Arch,2019-04-21 00:00:00,5,4,Infosys,11.0,0.8,3.2,12,3.8,Active,Relocation,16.0,27.0,2.0,5.0,1100000,91666,Active
1145,Tanvi Verma,nisha.das1080@srijanrealty.com,Customer Service,HR Manager,Howrah,Female,28,Married,MBA,2016-01-14 00:00:00,2,9,Prestige Group,6.0,0.75,3.6,14,3.1,Active,Low Salary,16.0,41.0,5.0,21.0,600000,50000,Active
1146,Neha Sharma,binoy.dutta1029@srijanrealty.com,Customer Service,IT Support,Lake Town,Female,36,Single,LLB,2020-11-20 00:00:00,4,9,PS Group,4.0,1.1,3.3,13,2.9,Active,Personal,16.0,14.0,7.0,9.0,400000,33333,Active
1147,Pooja Sen,deepa.mondal1066@srijanrealty.com,HR,HR Manager,Howrah,Female,24,Married,M.Tech,2023-04-01 00:00:00,8,10,Siddha Group,11.0,1.05,4.7,12,4.0,Active,Personal,16.0,31.0,1.0,19.0,1100000,91666,Active
1148,Sanjay Bose,anjali.patel1006@srijanrealty.com,Finance,Legal Advisor,Rajarhat,Female,45,Single,B.Com,2017-02-14 00:00:00,6,7,TCS,9.0,1.0,3.2,11,4.0,Active,Low Salary,16.0,7.0,10.0,8.0,900000,75000,Active
1149,Tanvi Mukherjee,sudipta.singh1099@srijanrealty.com,Customer Service,Recruiter,Kolkata,Female,33,Married,BCA,2017-12-13 00:00:00,7,7,Godrej Properties,6.0,0.65,4.6,14,3.1,Active,Personal,16.0,37.0,14.0,9.0,600000,50000,Active
1150,Sumit Banerjee,arnab.ghosh1043@srijanrealty.com,Customer Service,Project Manager,Behala,Female,23,Married,BCA,2020-03-16 00:00:00,7,5,DLF,9.0,2.3,4.3,13,3.4,Active,Career Growth,16.0,24.0,5.0,4.0,900000,75000,Active
1151,Manish Gupta,sneha.sarkar1054@srijanrealty.com,Finance,Operations Head,Ballygunge,Male,40,Married,LLB,2020-04-04 00:00:00,9,7,PS Group,11.0,0.95,3.8,12,4.1,Left,Career Growth,16.0,35.0,1.0,10.0,1100000,91666,Left
1152,Kavya Mukherjee,meena.roy1022@srijanrealty.com,Customer Service,Finance Manager,Howrah,Male,30,Single,LLB,2019-05-20 00:00:00,9,12,Ambuja Neotia,19.5,1.2,4.0,13,2.8,Active,Better Opportunity,16.0,16.0,9.0,15.0,1950000,162500,Active
1153,Nikhil Mukherjee,priya.thomas1052@srijanrealty.com,Sales,Finance Analyst,Jadavpur,Female,37,Single,MBA,2017-03-06 00:00:00,6,2,Merlin Group,11.0,1.0,4.7,11,3.5,Active,Career Growth,16.0,31.0,6.0,6.0,1100000,91666,Active
1154,Tanvi Das,anjali.de1056@srijanrealty.com,Legal,Operations Head,Jadavpur,Female,42,Married,B.Com,2019-11-11 00:00:00,5,7,Unimark,12.0,1.1,3.4,12,2.9,Active,Low Salary,16.0,16.0,2.0,15.0,1200000,100000,Active
1155,Sourav Sarkar,sweta.chakraborty1032@srijanrealty.com,Construction,Operations Head,Asansol,Female,47,Single,B.Com,2020-01-08 00:00:00,7,10,Ambuja Neotia,14.5,1.7,3.6,13,3.7,Left,Relocation,16.0,35.0,13.0,17.0,1450000,120833,Left
1156,Sanjay Das,soma.singh1138@srijanrealty.com,Legal,Content Strategist,Digha,Female,32,Single,BBA,2017-06-21 00:00:00,9,3,PS Group,18.0,1.0,4.0,12,4.8,Active,Low Salary,16.0,29.0,5.0,4.0,1800000,150000,Active
1157,Sneha Sarkar,tania.sharma1040@srijanrealty.com,Sales,HR Intern,Behala,Female,26,Married,M.Com,2020-11-07 00:00:00,1,9,Unimark,6.0,1.05,3.5,13,4.4,Active,Career Growth,16.0,14.0,10.0,10.0,600000,50000,Active
1158,Vikram Ghosh,sunita.sen1026@srijanrealty.com,Customer Service,Civil Engineer,Howrah,Male,37,Single,B.Com,2022-11-30 00:00:00,9,6,PS Group,11.0,0.7,3.2,12,3.5,Active,Work Pressure,16.0,29.0,7.0,12.0,1100000,91666,Active
1159,Karan Sharma,mohit.khan1077@srijanrealty.com,Marketing,Senior Sales Executive,Ballygunge,Female,35,Single,B.Tech,2016-09-10 00:00:00,7,4,DLF,10.5,1.35,3.7,11,3.9,Active,Personal,16.0,42.0,14.0,20.0,1050000,87500,Active
1160,Akash Das,joy.patel1045@srijanrealty.com,Legal,Regional Sales Head,Dumdum,Male,33,Single,B.Tech,2016-08-21 00:00:00,3,4,Siddha Group,7.0,0.65,3.2,13,3.5,Active,Low Salary,16.0,30.0,2.0,5.0,700000,58333,Active
1161,Karan Banerjee,ritu.agarwal1064@srijanrealty.com,Construction,Support Executive,Dumdum,Female,41,Single,BCA,2020-07-11 00:00:00,4,9,Prestige Group,2.5,1.1,3.2,13,4.1,Active,Better Opportunity,16.0,7.0,11.0,17.0,250000,20833,Active
1162,Riya Kumar,priya.gupta1102@srijanrealty.com,HR,Legal Advisor,Joka,Male,32,Married,MBA,2022-03-27 00:00:00,2,6,L&T,18.5,0.6,3.3,12,4.1,Active,Career Growth,16.0,35.0,13.0,18.0,1850000,154166,Active
1163,Sanjay Bose,arjun.jain1011@srijanrealty.com,Customer Service,Senior Sales Executive,Behala,Female,31,Married,M.Com,2016-10-24 00:00:00,9,7,Wipro,10.0,1.1,3.5,12,3.7,Active,Low Salary,16.0,34.0,4.0,6.0,1000000,83333,Active
1164,Aditya Ghosh,meena.kumari1072@srijanrealty.com,Customer Service,HR Intern,Jadavpur,Female,32,Married,BCA,2023-07-15 00:00:00,8,10,DLF,22.0,1.0,3.9,14,2.8,Active,Better Opportunity,16.0,28.0,15.0,6.0,2200000,183333,Active
1165,Aarav Singh,sneha.ghosh1004@srijanrealty.com,Finance,Legal Advisor,Lake Town,Male,41,Married,LLB,2019-10-22 00:00:00,8,9,Ambuja Neotia,7.5,0.9,3.7,12,3.9,Active,Better Opportunity,16.0,31.0,13.0,5.0,750000,62500,Active
1166,Ishita Kumar,sourav.tiwari1007@srijanrealty.com,Customer Service,IT Support,Rajarhat,Male,36,Single,B.Com,2016-11-05 00:00:00,9,8,L&T,11.0,0.25,4.8,14,4.5,Left,Career Growth,16.0,11.0,9.0,13.0,1100000,91666,Left
1167,Sourav Kumar,manish.thomas1013@srijanrealty.com,Construction,Project Manager,New Town,Male,29,Married,M.Com,2019-07-27 00:00:00,2,5,Siddha Group,18.5,0.25,4.4,13,4.5,Active,Career Growth,16.0,31.0,7.0,9.0,1850000,154166,Active
1168,Rohit Gupta,subham.mehta1023@srijanrealty.com,Construction,Legal Advisor,New Town,Male,30,Married,M.Com,2019-06-18 00:00:00,8,10,DLF,17.5,0.95,4.4,14,4.7,Active,Relocation,16.0,20.0,15.0,21.0,1750000,145833,Active
1169,Tanvi Sarkar,sudipta.verma1049@srijanrealty.com,Marketing,Accountant,Joka,Male,44,Married,M.Tech,2019-02-11 00:00:00,9,3,Ambuja Neotia,19.0,1.1,4.5,13,3.9,Active,Low Salary,16.0,13.0,13.0,13.0,1900000,158333,Active
1170,Akash Ghosh,abhishek.mukherjee1131@srijanrealty.com,Customer Service,HR Manager,Howrah,Female,38,Married,LLB,2020-09-01 00:00:00,2,1,Siddha Group,6.0,1.2,4.8,14,3.5,Left,Work Pressure,16.0,26.0,15.0,16.0,600000,50000,Left
1171,Karan Mukherjee,mohit.verma1127@srijanrealty.com,Operations,Sales Intern,Lake Town,Female,27,Single,MBA,2017-12-20 00:00:00,6,13,Ambuja Neotia,4.0,1.0,3.8,13,2.5,Active,Relocation,16.0,21.0,15.0,11.0,400000,33333,Active
1172,Rahul Banerjee,sanjay.sarkar1015@srijanrealty.com,Operations,Accountant,Asansol,Male,27,Single,MBA,2023-11-29 00:00:00,9,7,Infosys,3.5,0.75,3.2,12,2.7,Active,Low Salary,16.0,19.0,1.0,12.0,350000,29166,Active
1173,Manish Roy,bikram.roy1139@srijanrealty.com,HR,Team Lead,Joka,Female,22,Married,BBA,2018-04-13 00:00:00,4,2,Prestige Group,11.0,1.35,3.3,14,3.0,Left,Relocation,16.0,18.0,1.0,14.0,1100000,91666,Left
1174,Neha Bose,bikram.jain1089@srijanrealty.com,Operations,Brand Manager,Rajarhat,Male,46,Married,BBA,2022-11-27 00:00:00,5,12,Brigade Group,17.0,0.6,4.8,12,2.5,Active,Better Opportunity,16.0,26.0,9.0,23.0,1700000,141666,Active
1175,Karan Bose,riya.saha1078@srijanrealty.com,Customer Service,Sales Manager,Jadavpur,Male,49,Single,MCA,2022-07-14 00:00:00,2,5,Brigade Group,12.0,0.75,4.1,12,4.8,Active,Better Opportunity,16.0,13.0,11.0,16.0,1200000,100000,Active
1176,Nikhil Sarkar,arjun.kumari1111@srijanrealty.com,Finance,Marketing Intern,Behala,Male,47,Married,LLB,2019-04-22 00:00:00,3,6,Unimark,14.5,0.75,3.4,14,4.1,Active,Better Opportunity,16.0,23.0,13.0,11.0,1450000,120833,Active
1177,Sneha Das,shreya.dutta1068@srijanrealty.com,Legal,Operations Head,Behala,Male,30,Single,Diploma Civil,2017-07-16 00:00:00,6,9,Brigade Group,2.5,2.2,4.6,14,3.4,Active,Career Growth,16.0,9.0,2.0,8.0,250000,20833,Active
1178,Neha Kumar,soma.khan1038@srijanrealty.com,Finance,Marketing Intern,Behala,Male,46,Married,B.Com,2023-09-22 00:00:00,1,6,Infosys,11.0,0.8,4.5,11,3.4,Active,Personal,16.0,17.0,10.0,19.0,1100000,91666,Active
1179,Akash Paul,aakash.adhikari1075@srijanrealty.com,Marketing,Digital Marketing Exec,Lake Town,Female,45,Married,M.Com,2020-07-28 00:00:00,5,5,Wipro,19.0,0.3,3.5,12,3.7,Active,Personal,16.0,10.0,1.0,8.0,1900000,158333,Active
1180,Kavya Verma,priya.gupta1102@srijanrealty.com,HR,Junior Accountant,Rajarhat,Female,31,Single,BBA,2018-08-23 00:00:00,8,1,Prestige Group,14.5,2.2,4.1,14,3.3,Active,Personal,16.0,12.0,11.0,4.0,1450000,120833,Active
1181,Sumit Verma,moumita.majumdar1096@srijanrealty.com,Finance,Software Developer,Rajarhat,Male,39,Single,B.Tech,2017-03-16 00:00:00,5,6,Prestige Group,18.0,1.0,4.3,11,4.7,Active,Low Salary,16.0,20.0,6.0,15.0,1800000,150000,Active
1182,Riya Dutta,tanvi.gupta1024@srijanrealty.com,Construction,Customer Success Manager,Howrah,Female,35,Married,M.Com,2018-09-18 00:00:00,5,9,Prestige Group,10.0,0.85,4.7,14,2.9,Active,Personal,16.0,38.0,14.0,23.0,1000000,83333,Active
1183,Pooja Gupta,sweta.sarkar1132@srijanrealty.com,IT,Customer Success Manager,Digha,Male,41,Single,MCA,2021-03-16 00:00:00,2,5,Merlin Group,6.5,0.25,4.9,11,3.4,Active,Relocation,16.0,11.0,12.0,18.0,650000,54166,Active
1184,Sneha Bose,tania.sharma1040@srijanrealty.com,Sales,Project Manager,Joka,Female,43,Single,B.Com,2020-01-15 00:00:00,7,4,Godrej Properties,7.0,2.2,3.2,11,3.5,Active,Work Pressure,16.0,11.0,6.0,18.0,700000,58333,Active
1185,Priya Dutta,sanjay.chatterjee1115@srijanrealty.com,Customer Service,Senior Support,Jadavpur,Male,44,Married,B.Arch,2016-07-13 00:00:00,9,5,Siddha Group,17.5,0.95,4.9,12,2.6,Active,Personal,16.0,11.0,8.0,17.0,1750000,145833,Active
1186,Aditya Sharma,sraboni.banerjee1044@srijanrealty.com,Customer Service,Senior Support,Rajarhat,Female,39,Married,B.Arch,2022-03-22 00:00:00,3,3,TCS,11.0,1.8,4.4,11,3.3,Active,Relocation,16.0,14.0,1.0,21.0,1100000,91666,Active
1187,Amit Gupta,rohan.malhotra1009@srijanrealty.com,Construction,HR Manager,Behala,Male,25,Married,B.Tech,2018-07-25 00:00:00,1,13,Unimark,7.0,0.7,4.5,11,3.5,Active,Work Pressure,16.0,9.0,2.0,19.0,700000,58333,Active
1188,Vikram Sen,tania.mehta1140@srijanrealty.com,HR,Civil Engineer,Lake Town,Male,34,Single,BCA,2017-07-14 00:00:00,2,11,TCS,10.5,1.0,3.9,12,2.9,Active,Personal,16.0,34.0,13.0,8.0,1050000,87500,Active
1189,Rohit Sen,debashis.banerjee1083@srijanrealty.com,Finance,Content Strategist,Behala,Female,37,Single,MBA,2021-08-01 00:00:00,4,5,Ambuja Neotia,18.5,1.65,3.8,12,2.7,Active,Relocation,16.0,9.0,6.0,12.0,1850000,154166,Active
1190,Karan Das,abhishek.patil1031@srijanrealty.com,Customer Service,Project Manager,Rajarhat,Female,37,Married,B.Arch,2021-12-04 00:00:00,2,8,Unimark,10.5,0.25,4.4,12,4.4,Active,Relocation,16.0,24.0,11.0,22.0,1050000,87500,Active
1191,Sneha Singh,amit.sharma1001@srijanrealty.com,Customer Service,Legal Advisor,Rajarhat,Male,47,Single,MCA,2022-07-23 00:00:00,5,6,DLF,9.5,1.3,4.4,11,3.7,Active,Personal,16.0,44.0,8.0,5.0,950000,79166,Active
1192,Deepak Mukherjee,anil.ahmed1019@srijanrealty.com,Sales,Digital Marketing Exec,Joka,Female,23,Single,LLB,2016-01-08 00:00:00,5,9,Wipro,14.5,1.0,4.0,13,3.2,Active,Better Opportunity,16.0,34.0,0.0,17.0,1450000,120833,Active
1193,Karan Gupta,tanvi.gupta1024@srijanrealty.com,Sales,Legal Advisor,Rajarhat,Male,24,Single,BBA,2019-02-03 00:00:00,8,9,Siddha Group,11.0,0.6,4.7,13,3.4,Active,Personal,16.0,10.0,11.0,20.0,1100000,91666,Active
1194,Vikram Bose,nisha.thomas1130@srijanrealty.com,Operations,HR Manager,Howrah,Male,37,Single,MBA,2018-02-04 00:00:00,3,7,Infosys,4.0,2.2,3.8,12,4.8,Left,Relocation,16.0,8.0,10.0,22.0,400000,33333,Left
1195,Sneha Chatterjee,aakash.agarwal1025@srijanrealty.com,Finance,Legal Advisor,New Town,Male,23,Married,M.Tech,2020-08-19 00:00:00,4,6,PS Group,17.0,0.75,4.0,12,2.8,Active,Relocation,16.0,36.0,3.0,12.0,1700000,141666,Active
1196,Akash Roy,subham.mehta1023@srijanrealty.com,Construction,Finance Analyst,Kolkata,Male,47,Single,Diploma Civil,2023-10-11 00:00:00,3,4,Ambuja Neotia,9.5,0.65,4.4,11,3.8,Active,Better Opportunity,16.0,7.0,2.0,4.0,950000,79166,Active
1197,Karan Banerjee,shreya.sharma1118@srijanrealty.com,Finance,HR Manager,Behala,Male,47,Single,B.Arch,2016-12-15 00:00:00,6,10,Siddha Group,7.5,0.8,3.6,13,4.1,Active,Better Opportunity,16.0,32.0,9.0,11.0,750000,62500,Active
1198,Amit Sharma,tanvi.tiwari1124@srijanrealty.com,Construction,Legal Advisor,Asansol,Female,28,Married,MBA,2021-03-28 00:00:00,5,8,PS Group,7.0,1.45,4.4,13,4.4,Left,Relocation,16.0,32.0,15.0,16.0,700000,58333,Left
1199,Manish Kumar,nisha.bose1030@srijanrealty.com,Sales,CFO,Asansol,Male,27,Single,BCA,2019-07-19 00:00:00,9,11,PS Group,9.5,0.4,4.0,13,4.9,Active,Career Growth,16.0,23.0,15.0,6.0,950000,79166,Active
1200,Aditya Paul,poulami.mukherjee1092@srijanrealty.com,Marketing,HR Head,Lake Town,Female,35,Married,MBA,2019-09-10 00:00:00,7,3,Unimark,6.0,0.4,4.5,12,3.9,Active,Personal,16.0,13.0,11.0,11.0,600000,50000,Active
