Order_ID,Order_Date,Month,Year,Customer_ID,Customer_Name,Product,Category,Location,Region,Salesperson,Quantity,Unit_Price,Discount_Percent,Gross_Sales,Discounted_price,Total_sales,Payment_Mode,Lead_Source,Order_Status,Sales_Category,Lost_Scale
ORD100131,6/23/2024,Jun,2024,CUST12268,Neha_Das,Jacket,Fashion,Bhubaneswar,East,Amit_Roy,1,9000,10,9000,900,8100,Net_Banking,Website,Completed,Low,Good_Sale
ORD100132,11/8/2024,Nov,2024,CUST12649,Rahul_Sharma,Jacket,Fashion,Jaipur,North,Sneha_Gupta,2,5500,12,11000,1320,9680,Net_Banking,Email,Returned,Low,Lost
ORD100133,9/23/2025,Sep,2025,CUST15380,Sourav_Sen,Smartphone,Electronics,Bengaluru,South,Vikram_Patel,2,62200,3,124400,3732,120668,Net_Banking,Store_Visit,Returned,Medium,Lost
ORD100134,4/26/2025,Apr,2025,CUST10114,Sneha_Roy,Jacket,Fashion,Hyderabad,South,Karan_Bose,1,4800,2,4800,96,4704,UPI,Phone_Call,Completed,Low,Good_Sale
ORD100135,5/5/2026,May,2026,CUST10952,Riya_Ghosh,Air_Conditioner,Appliances,Ahmedabad,West,Priya_Sharma,3,58400,20,175200,35040,140160,Net_Banking,Phone_Call,Returned,Medium,Lost
ORD100136,9/5/2024,Sep,2024,CUST14022,Priya_Das,Sofa,Furniture,Mumbai,West,Karan_Bose,5,46500,7,232500,16275,216225,Credit_Card,Website,Cancelled,High,Lost
ORD100137,10/25/2025,Oct,2025,CUST12281,Kunal_Mehta,Washing_Machine,Appliances,Kolkata,East,Ananya_Dutta,1,20500,15,20500,3075,17425,Net_Banking,Referral,Completed,Medium,Good_Sale
ORD100138,8/13/2025,Aug,2025,CUST10794,Priya_Das,Laptop,Electronics,Mumbai,West,Vikram_Patel,1,77000,20,77000,15400,61600,Debit_Card,Referral,Completed,Medium,Good_Sale
ORD100139,3/12/2024,Mar,2024,CUST11872,Neha_Das,Sofa,Furniture,Chennai,South,Vikram_Patel,5,33500,7,167500,11725,155775,Cash,Website,Completed,Medium,Good_Sale
ORD100140,5/5/2024,May,2024,CUST11275,Arjun_Singh,Running_Shoes,Fashion,Delhi,North,Amit_Roy,3,7600,3,22800,684,22116,Net_Banking,Email,Completed,Medium,Good_Sale
ORD100141,5/25/2026,May,2026,CUST16800,Riya_Ghosh,Bookshelf,Furniture,Bengaluru,South,Sneha_Gupta,5,13900,20,69500,13900,55600,Cash,Phone_Call,Returned,Medium,Lost
ORD100142,1/24/2025,Jan,2025,CUST11402,Sneha_Roy,Office_Chair,Furniture,Bhubaneswar,East,Karan_Bose,3,6300,12,18900,2268,16632,Debit_Card,Email,Returned,Medium,Lost
ORD100143,12/12/2025,Dec,2025,CUST12521,Sneha_Roy,Desk,Furniture,Kolkata,East,Karan_Bose,3,14700,10,44100,4410,39690,Debit_Card,Facebook,Cancelled,Medium,Lost
ORD100144,9/17/2025,Sep,2025,CUST16256,Kunal_Mehta,Running_Shoes,Fashion,Kolkata,East,Rahul_Das,1,5100,20,5100,1020,4080,Credit_Card,Email,Cancelled,Low,Lost
ORD100145,5/4/2024,May,2024,CUST17830,Sourav_Sen,Bookshelf,Furniture,Hyderabad,South,Ananya_Dutta,2,11700,3,23400,702,22698,Credit_Card,Phone_Call,Completed,Medium,Good_Sale
ORD100146,4/10/2024,Apr,2024,CUST14003,Ananya_Roy,Mixer_Grinder,Home_&_Kitchen,Kolkata,East,Priya_Sharma,1,5200,5,5200,260,4940,Net_Banking,Instagram,Returned,Low,Lost
ORD100147,9/18/2024,Sep,2024,CUST12504,Kunal_Mehta,Laptop,Electronics,Kolkata,East,Rahul_Das,4,85000,0,340000,0,340000,Net_Banking,Facebook,Completed,High,Good_Sale
ORD100148,11/8/2025,Nov,2025,CUST15105,Rahul_Sharma,Office_Chair,Furniture,Delhi,North,Priya_Sharma,1,13200,5,13200,660,12540,Cash,Email,Completed,Medium,Good_Sale
ORD100149,10/22/2024,Oct,2024,CUST13699,Sneha_Roy,Coffee_Maker,Home_&_Kitchen,Delhi,North,Sneha_Gupta,1,7600,7,7600,532,7068,UPI,Instagram,Returned,Low,Lost
ORD100150,12/29/2025,Dec,2025,CUST16364,Neha_Das,Smartphone,Electronics,Jaipur,North,Riya_Sen,2,65500,7,131000,9170,121830,Bank_Transfer,Phone_Call,Completed,Medium,Good_Sale
ORD100151,5/4/2025,May,2025,CUST10539,Priya_Das,Mixer_Grinder,Home_&_Kitchen,Delhi,North,Riya_Sen,5,3000,2,15000,300,14700,Debit_Card,Instagram,Returned,Medium,Lost
ORD100152,7/2/2026,Jul,2026,CUST12351,Ananya_Roy,Desk,Furniture,Chennai,South,Vikram_Patel,5,20800,15,104000,15600,88400,Debit_Card,Marketplace,Cancelled,Medium,Lost
ORD100153,3/19/2026,Mar,2026,CUST14311,Rahul_Sharma,Cookware_Set,Home_&_Kitchen,Ahmedabad,West,Riya_Sen,2,6400,7,12800,896,11904,Debit_Card,Facebook,Cancelled,Medium,Lost
ORD100154,5/11/2026,May,2026,CUST11929,Sourav_Sen,Desk,Furniture,Pune,West,Ananya_Dutta,2,23500,5,47000,2350,44650,Credit_Card,Marketplace,Completed,Medium,Good_Sale
ORD100155,3/11/2025,Mar,2025,CUST15177,Ananya_Roy,Running_Shoes,Fashion,Pune,West,Rahul_Das,1,2500,15,2500,375,2125,Bank_Transfer,Marketplace,Completed,Low,Good_Sale
ORD100156,7/25/2026,Jul,2026,CUST10507,Sourav_Sen,Refrigerator,Appliances,Bengaluru,South,Arjun_Mehta,5,23800,7,119000,8330,110670,Credit_Card,Google_Ads,Completed,Medium,Good_Sale
ORD100157,3/27/2024,Mar,2024,CUST16645,Ananya_Roy,Tablet,Electronics,Jaipur,North,Karan_Bose,1,24600,20,24600,4920,19680,Bank_Transfer,Website,Cancelled,Medium,Lost
ORD100158,9/20/2024,Sep,2024,CUST17885,Riya_Ghosh,Jacket,Fashion,Kolkata,East,Priya_Sharma,1,5100,3,5100,153,4947,UPI,Email,Cancelled,Low,Lost
ORD100159,2/10/2024,Feb,2024,CUST13223,Neha_Das,Jeans,Fashion,Delhi,North,Karan_Bose,2,4700,15,9400,1410,7990,Credit_Card,Store_Visit,Completed,Low,Good_Sale
ORD100160,7/30/2025,Jul,2025,CUST13615,Arjun_Singh,Air_Conditioner,Appliances,Jaipur,North,Karan_Bose,2,79100,20,158200,31640,126560,Net_Banking,Google_Ads,Completed,Medium,Good_Sale
ORD100161,6/7/2025,Jun,2025,CUST11273,Priya_Das,Bookshelf,Furniture,Kolkata,East,Priya_Sharma,2,14000,12,28000,3360,24640,UPI,Referral,Completed,Medium,Good_Sale
ORD100162,1/10/2025,Jan,2025,CUST16472,Priya_Das,Refrigerator,Appliances,Delhi,North,Vikram_Patel,5,37100,20,185500,37100,148400,Bank_Transfer,Phone_Call,Pending,Medium,Good_Sale
ORD100163,2/17/2025,Feb,2025,CUST16767,Sneha_Roy,Running_Shoes,Fashion,Delhi,North,Karan_Bose,1,5600,12,5600,672,4928,Bank_Transfer,Website,Returned,Low,Lost
ORD100164,7/6/2025,Jul,2025,CUST12672,Riya_Ghosh,Running_Shoes,Fashion,Kolkata,East,Rahul_Das,5,4900,10,24500,2450,22050,Cash,Store_Visit,Completed,Medium,Good_Sale
ORD100165,12/23/2025,Dec,2025,CUST12334,Ananya_Roy,Running_Shoes,Fashion,Delhi,North,Sneha_Gupta,1,7000,12,7000,840,6160,Net_Banking,Website,Pending,Low,Good_Sale
ORD100166,3/7/2026,Mar,2026,CUST10052,Amit_Kumar,Coffee_Maker,Home_&_Kitchen,Chennai,South,Amit_Roy,1,9300,20,9300,1860,7440,Cash,Marketplace,Completed,Low,Good_Sale
ORD100167,11/14/2025,Nov,2025,CUST14015,Kunal_Mehta,Sofa,Furniture,Pune,West,Amit_Roy,1,57700,10,57700,5770,51930,UPI,Facebook,Cancelled,Medium,Lost
ORD100168,3/16/2024,Mar,2024,CUST13348,Sourav_Sen,Headphones,Electronics,Kolkata,East,Neha_Singh,3,13600,12,40800,4896,35904,UPI,Email,Completed,Medium,Good_Sale
ORD100169,6/27/2024,Jun,2024,CUST11607,Kunal_Mehta,Sofa,Furniture,Bhubaneswar,East,Neha_Singh,4,77000,0,308000,0,308000,Debit_Card,Store_Visit,Completed,High,Good_Sale
ORD100170,2/29/2024,Feb,2024,CUST17897,Rahul_Sharma,Laptop,Electronics,Kolkata,East,Sneha_Gupta,5,92400,20,462000,92400,369600,Bank_Transfer,Phone_Call,Completed,High,Good_Sale
ORD100171,5/15/2024,May,2024,CUST13020,Amit_Kumar,Tablet,Electronics,Pune,West,Ananya_Dutta,1,21000,12,21000,2520,18480,UPI,Referral,Completed,Medium,Good_Sale
ORD100172,2/27/2024,Feb,2024,CUST10877,Priya_Das,Smartphone,Electronics,Jaipur,North,Rahul_Das,4,71300,2,285200,5704,279496,UPI,Phone_Call,Completed,High,Good_Sale
ORD100173,8/27/2026,Aug,2026,CUST11225,Sneha_Roy,Air_Conditioner,Appliances,Chennai,South,Rahul_Das,1,79600,3,79600,2388,77212,Credit_Card,Marketplace,Completed,Medium,Good_Sale
ORD100174,8/18/2025,Aug,2025,CUST12888,Riya_Ghosh,Microwave,Appliances,Hyderabad,South,Ananya_Dutta,3,12100,3,36300,1089,35211,Credit_Card,Email,Completed,Medium,Good_Sale
ORD100175,2/16/2025,Feb,2025,CUST14982,Arjun_Singh,Refrigerator,Appliances,Delhi,North,Riya_Sen,3,43100,3,129300,3879,125421,UPI,Google_Ads,Completed,Medium,Good_Sale
ORD100176,5/20/2024,May,2024,CUST11741,Sourav_Sen,T-Shirt,Fashion,Mumbai,West,Sneha_Gupta,1,1400,15,1400,210,1190,Cash,Phone_Call,Cancelled,Low,Lost
ORD100177,1/10/2025,Jan,2025,CUST16599,Priya_Das,Microwave,Appliances,Jaipur,North,Ananya_Dutta,1,24500,7,24500,1715,22785,Credit_Card,Email,Completed,Medium,Good_Sale
ORD100178,8/11/2024,Aug,2024,CUST10895,Priya_Das,Headphones,Electronics,Bengaluru,South,Ananya_Dutta,1,11500,5,11500,575,10925,Unknown,Store_Visit,Completed,Medium,Good_Sale
ORD100179,1/7/2025,Jan,2025,CUST15672,Ananya_Roy,Cookware_Set,Home_&_Kitchen,Kolkata,East,Neha_Singh,3,5600,15,16800,2520,14280,Credit_Card,Website,Cancelled,Medium,Lost
ORD100180,6/12/2026,Jun,2026,CUST11747,Amit_Kumar,Jeans,Fashion,Ahmedabad,West,Karan_Bose,2,3400,5,6800,340,6460,Credit_Card,Facebook,Completed,Low,Good_Sale
ORD100181,6/8/2026,Jun,2026,CUST11842,Priya_Das,Cookware_Set,Home_&_Kitchen,Pune,West,Ananya_Dutta,1,11100,15,11100,1665,9435,Net_Banking,Facebook,Completed,Low,Good_Sale
ORD100182,2/17/2026,Feb,2026,CUST13827,Arjun_Singh,Headphones,Electronics,Kolkata,East,Arjun_Mehta,2,1700,12,3400,408,2992,Debit_Card,Facebook,Completed,Low,Good_Sale
ORD100183,4/18/2024,Apr,2024,CUST15767,Riya_Ghosh,T-Shirt,Fashion,Kolkata,East,Priya_Sharma,4,3000,3,12000,360,11640,Credit_Card,Store_Visit,Completed,Medium,Good_Sale
ORD100184,5/6/2024,May,2024,CUST13350,Arjun_Singh,Refrigerator,Appliances,Delhi,North,Arjun_Mehta,1,80300,10,80300,8030,72270,Credit_Card,Website,Completed,Medium,Good_Sale
ORD100185,2/4/2024,Feb,2024,CUST17445,Ananya_Roy,T-Shirt,Fashion,Kolkata,East,Neha_Singh,2,900,7,1800,126,1674,Net_Banking,Instagram,Returned,Low,Lost
ORD100186,3/2/2026,Mar,2026,CUST12663,Unknown_customer,Running_Shoes,Fashion,Pune,West,Neha_Singh,1,4000,5,4000,200,3800,Cash,Store_Visit,Completed,Low,Good_Sale
ORD100187,4/27/2026,Apr,2026,CUST14502,Sourav_Sen,Headphones,Electronics,Delhi,North,Priya_Sharma,1,15200,20,15200,3040,12160,Bank_Transfer,Referral,Pending,Medium,Good_Sale
ORD100188,9/12/2024,Sep,2024,CUST14180,Riya_Ghosh,Dining_Table,Furniture,Pune,West,Karan_Bose,2,41600,5,83200,4160,79040,Cash,Facebook,Completed,Medium,Good_Sale
ORD100189,5/11/2024,May,2024,CUST10554,Riya_Ghosh,Office_Chair,Furniture,Delhi,North,Ananya_Dutta,1,18400,2,18400,368,18032,Debit_Card,Instagram,Completed,Medium,Good_Sale
ORD100190,3/25/2026,Mar,2026,CUST17420,Priya_Das,Sofa,Furniture,Bhubaneswar,East,Vikram_Patel,2,51100,5,102200,5110,97090,Debit_Card,Facebook,Returned,Medium,Lost
ORD100191,5/24/2024,May,2024,CUST15779,Sneha_Roy,Refrigerator,Appliances,Ahmedabad,West,Neha_Singh,1,74600,7,74600,5222,69378,Credit_Card,Email,Returned,Medium,Lost
ORD100192,8/14/2024,Aug,2024,CUST15045,Amit_Kumar,Washing_Machine,Appliances,Bengaluru,South,Amit_Roy,2,42000,2,84000,1680,82320,Cash,Email,Pending,Medium,Good_Sale
ORD100193,9/2/2024,Sep,2024,CUST15276,Ananya_Roy,Washing_Machine,Appliances,Hyderabad,South,Neha_Singh,2,32300,12,64600,7752,56848,UPI,Instagram,Pending,Medium,Good_Sale
ORD100194,8/17/2024,Aug,2024,CUST13951,Amit_Kumar,Dining_Table,Furniture,Kolkata,East,Arjun_Mehta,2,28600,3,57200,1716,55484,Cash,Phone_Call,Cancelled,Medium,Lost
ORD100195,11/13/2024,Nov,2024,CUST17903,Sourav_Sen,Bookshelf,Furniture,Kolkata,East,Karan_Bose,3,10400,0,31200,0,31200,Cash,Website,Completed,Medium,Good_Sale
ORD100196,3/24/2025,Mar,2025,CUST13935,Amit_Kumar,Smartphone,Electronics,Chennai,South,Sneha_Gupta,1,69200,7,69200,4844,64356,Debit_Card,Instagram,Returned,Medium,Lost
ORD100197,11/1/2024,Nov,2024,CUST16659,Amit_Kumar,Sofa,Furniture,Kolkata,East,Karan_Bose,1,70000,2,70000,1400,68600,Bank_Transfer,Instagram,Completed,Medium,Good_Sale
ORD100198,11/12/2025,Nov,2025,CUST15432,Amit_Kumar,Tablet,Electronics,Pune,West,Riya_Sen,4,47100,15,188400,28260,160140,UPI,Google_Ads,Completed,Medium,Good_Sale
ORD100199,5/28/2024,May,2024,CUST15555,Rahul_Sharma,Sofa,Furniture,Bengaluru,South,Karan_Bose,2,67700,0,135400,0,135400,Bank_Transfer,Facebook,Completed,Medium,Good_Sale
ORD100200,8/28/2025,Aug,2025,CUST17834,Kunal_Mehta,Bookshelf,Furniture,Delhi,North,Arjun_Mehta,2,4400,5,8800,440,8360,Net_Banking,Instagram,Cancelled,Low,Lost
ORD100201,10/26/2024,Oct,2024,CUST10656,Sourav_Sen,Dining_Table,Furniture,Chennai,South,Amit_Roy,3,29200,0,87600,0,87600,Net_Banking,Phone_Call,Completed,Medium,Good_Sale
ORD100202,5/27/2024,May,2024,CUST10650,Amit_Kumar,Cookware_Set,Home_&_Kitchen,Chennai,South,Vikram_Patel,1,10200,5,10200,510,9690,Net_Banking,Referral,Completed,Low,Good_Sale
ORD100203,4/30/2026,Apr,2026,CUST14339,Sneha_Roy,T-Shirt,Fashion,Ahmedabad,West,Neha_Singh,5,600,20,3000,600,2400,Debit_Card,Google_Ads,Completed,Low,Good_Sale
ORD100204,8/8/2025,Aug,2025,CUST16967,Riya_Ghosh,Refrigerator,Appliances,Delhi,North,Ananya_Dutta,2,41800,10,83600,8360,75240,Net_Banking,Phone_Call,Completed,Medium,Good_Sale
ORD100205,1/17/2024,Jan,2024,CUST10720,Priya_Das,T-Shirt,Fashion,Chennai,South,Amit_Roy,5,1400,7,7000,490,6510,Debit_Card,Website,Cancelled,Low,Lost
ORD100206,7/30/2025,Jul,2025,CUST10640,Ananya_Roy,Desk,Furniture,Jaipur,North,Neha_Singh,2,8900,2,17800,356,17444,Cash,Instagram,Completed,Medium,Good_Sale
ORD100207,4/18/2024,Apr,2024,CUST10083,Amit_Kumar,Air_Conditioner,Appliances,Unknown_,West,Rahul_Das,2,64400,3,128800,3864,124936,Bank_Transfer,Marketplace,Completed,Medium,Good_Sale
ORD100208,3/21/2025,Mar,2025,CUST15333,Ananya_Roy,Bookshelf,Furniture,Jaipur,North,Vikram_Patel,2,4400,5,8800,440,8360,Bank_Transfer,Email,Completed,Low,Good_Sale
ORD100209,1/14/2026,Jan,2026,CUST16241,Rahul_Sharma,Desk,Furniture,Ahmedabad,West,Riya_Sen,1,23200,10,23200,2320,20880,Cash,Referral,Completed,Medium,Good_Sale
ORD100210,3/22/2026,Mar,2026,CUST16165,Amit_Kumar,Air_Conditioner,Appliances,Hyderabad,South,Priya_Sharma,2,61600,2,123200,2464,120736,UPI,Facebook,Completed,Medium,Good_Sale
ORD100211,9/21/2025,Sep,2025,CUST10507,Sourav_Sen,Desk,Furniture,Jaipur,North,Arjun_Mehta,5,8900,20,44500,8900,35600,Debit_Card,Marketplace,Cancelled,Medium,Lost
ORD100212,4/12/2024,Apr,2024,CUST14878,Ananya_Roy,Microwave,Appliances,Bhubaneswar,East,Vikram_Patel,3,11900,10,35700,3570,32130,Debit_Card,Store_Visit,Cancelled,Medium,Lost
ORD100213,11/23/2025,Nov,2025,CUST14832,Amit_Kumar,Air_Conditioner,Appliances,Mumbai,West,Rahul_Das,1,62500,3,62500,1875,60625,Credit_Card,Google_Ads,Returned,Medium,Lost
ORD100214,8/28/2025,Aug,2025,CUST16272,Priya_Das,Running_Shoes,Fashion,Bhubaneswar,East,Sneha_Gupta,3,2100,2,6300,126,6174,Debit_Card,Phone_Call,Pending,Low,Good_Sale
ORD100215,11/19/2025,Nov,2025,CUST15750,Riya_Ghosh,Microwave,Appliances,Kolkata,East,Riya_Sen,1,16200,10,16200,1620,14580,Cash,Website,Completed,Medium,Good_Sale
ORD100216,5/28/2026,May,2026,CUST14394,Amit_Kumar,Desk,Furniture,Delhi,North,Neha_Singh,1,26000,7,26000,1820,24180,Debit_Card,Instagram,Completed,Medium,Good_Sale
ORD100217,7/14/2026,Jul,2026,CUST13063,Sourav_Sen,Smartphone,Electronics,Kolkata,East,Neha_Singh,1,69100,12,69100,8292,60808,Cash,Marketplace,Completed,Medium,Good_Sale
ORD100218,8/8/2025,Aug,2025,CUST11975,Neha_Das,Smartphone,Electronics,Bengaluru,South,Rahul_Das,1,20700,10,20700,2070,18630,Cash,Facebook,Completed,Medium,Good_Sale
ORD100219,2/9/2026,Feb,2026,CUST15015,Riya_Ghosh,Running_Shoes,Fashion,Bhubaneswar,East,Sneha_Gupta,1,7200,10,7200,720,6480,Cash,Marketplace,Completed,Low,Good_Sale
ORD100220,5/8/2025,May,2025,CUST13872,Sourav_Sen,Cookware_Set,Home_&_Kitchen,Pune,West,Arjun_Mehta,1,8400,15,8400,1260,7140,UPI,Facebook,Completed,Low,Good_Sale
ORD100221,1/4/2025,Jan,2025,CUST15859,Kunal_Mehta,Tablet,Electronics,Pune,West,Neha_Singh,4,53900,7,215600,15092,200508,Bank_Transfer,Website,Pending,High,Good_Sale
ORD100222,6/11/2024,Jun,2024,CUST16663,Sneha_Roy,T-Shirt,Fashion,Kolkata,East,Priya_Sharma,2,500,12,1000,120,880,Net_Banking,Marketplace,Completed,Low,Good_Sale
ORD100223,4/1/2024,Apr,2024,CUST17634,Riya_Ghosh,Microwave,Appliances,Chennai,South,Ananya_Dutta,1,18500,5,18500,925,17575,Debit_Card,Phone_Call,Completed,Medium,Good_Sale
ORD100224,3/8/2025,Mar,2025,CUST11787,Riya_Ghosh,Office_Chair,Furniture,Bengaluru,South,Karan_Bose,2,14300,20,28600,5720,22880,UPI,Phone_Call,Cancelled,Medium,Lost
ORD100225,4/17/2025,Apr,2025,CUST15104,Amit_Kumar,Microwave,Appliances,Hyderabad,South,Priya_Sharma,3,19200,5,57600,2880,54720,Credit_Card,Instagram,Completed,Medium,Good_Sale
ORD100226,4/30/2026,Apr,2026,CUST14466,Rahul_Sharma,Sofa,Furniture,Mumbai,West,Amit_Roy,3,30000,12,90000,10800,79200,Net_Banking,Facebook,Pending,Medium,Good_Sale
ORD100227,11/27/2025,Nov,2025,CUST11655,Rahul_Sharma,Coffee_Maker,Home_&_Kitchen,Mumbai,West,Riya_Sen,1,4000,20,4000,800,3200,Cash,Marketplace,Pending,Low,Good_Sale
ORD100228,4/9/2025,Apr,2025,CUST15034,Sneha_Roy,Jacket,Fashion,Bhubaneswar,East,Karan_Bose,1,7500,5,7500,375,7125,Cash,Phone_Call,Completed,Low,Good_Sale
ORD100229,8/18/2025,Aug,2025,CUST16208,Ananya_Roy,Jeans,Fashion,Chennai,South,Priya_Sharma,5,4400,0,22000,0,22000,Credit_Card,Instagram,Pending,Medium,Good_Sale
ORD100230,2/25/2026,Feb,2026,CUST10014,Neha_Das,Headphones,Electronics,Hyderabad,South,Priya_Sharma,3,2000,3,6000,180,5820,Debit_Card,Website,Completed,Low,Good_Sale
ORD100231,5/13/2026,May,2026,CUST13863,Neha_Das,T-Shirt,Fashion,Kolkata,East,Karan_Bose,5,2200,3,11000,330,10670,Debit_Card,Instagram,Cancelled,Medium,Lost
ORD100232,1/3/2024,Jan,2024,CUST15148,Amit_Kumar,Mixer_Grinder,Home_&_Kitchen,Ahmedabad,West,Neha_Singh,1,2700,0,2700,0,2700,Net_Banking,Facebook,Completed,Low,Good_Sale
ORD100233,6/29/2026,Jun,2026,CUST17853,Sourav_Sen,Laptop,Electronics,Hyderabad,South,Rahul_Das,1,50900,7,50900,3563,47337,Debit_Card,Google_Ads,Completed,Medium,Good_Sale
ORD100234,5/3/2026,May,2026,CUST15530,Sneha_Roy,Air_Conditioner,Appliances,Bengaluru,South,Neha_Singh,2,69200,3,138400,4152,134248,Bank_Transfer,Phone_Call,Completed,Medium,Good_Sale
ORD100235,7/17/2024,Jul,2024,CUST10050,Ananya_Roy,T-Shirt,Fashion,Pune,West,Ananya_Dutta,1,500,0,500,0,500,UPI,Facebook,Completed,Low,Good_Sale
ORD100236,3/1/2026,Mar,2026,CUST14687,Priya_Das,Microwave,Appliances,Delhi,North,Vikram_Patel,3,7800,2,23400,468,22932,Bank_Transfer,Website,Returned,Medium,Lost
ORD100237,8/2/2024,Aug,2024,CUST11342,Ananya_Roy,Refrigerator,Appliances,Chennai,South,Riya_Sen,3,25300,3,75900,2277,73623,Debit_Card,Referral,Completed,Medium,Good_Sale
ORD100238,1/30/2025,Jan,2025,CUST16078,Kunal_Mehta,Running_Shoes,Fashion,Jaipur,North,Ananya_Dutta,1,3800,5,3800,190,3610,Credit_Card,Google_Ads,Completed,Low,Good_Sale
ORD100239,1/19/2025,Jan,2025,CUST11109,Riya_Ghosh,Sofa,Furniture,Hyderabad,South,Sneha_Gupta,2,39700,20,79400,15880,63520,Net_Banking,Google_Ads,Cancelled,Medium,Lost
ORD100240,8/15/2025,Aug,2025,CUST15286,Priya_Das,Washing_Machine,Appliances,Kolkata,East,Neha_Singh,1,31600,12,31600,3792,27808,Bank_Transfer,Google_Ads,Completed,Medium,Good_Sale
ORD100241,3/15/2026,Mar,2026,CUST10131,Arjun_Singh,Tablet,Electronics,Mumbai,West,Sneha_Gupta,2,27900,12,55800,6696,49104,Credit_Card,Phone_Call,Completed,Medium,Good_Sale
ORD100242,9/25/2025,Sep,2025,CUST11657,Priya_Das,Jacket,Fashion,Kolkata,East,Sneha_Gupta,2,7500,12,15000,1800,13200,Bank_Transfer,Phone_Call,Completed,Medium,Good_Sale
ORD100243,1/29/2026,Jan,2026,CUST14099,Arjun_Singh,Smartphone,Electronics,Chennai,South,Amit_Roy,2,28800,15,57600,8640,48960,Net_Banking,Google_Ads,Completed,Medium,Good_Sale
ORD100244,7/9/2024,Jul,2024,CUST13951,Sourav_Sen,Washing_Machine,Appliances,Bengaluru,South,Riya_Sen,3,45700,3,137100,4113,132987,Net_Banking,Instagram,Completed,Medium,Good_Sale
ORD100245,10/4/2025,Oct,2025,CUST16620,Riya_Ghosh,Washing_Machine,Appliances,Delhi,North,Sneha_Gupta,1,29500,0,29500,0,29500,Credit_Card,Referral,Completed,Medium,Good_Sale
ORD100246,4/20/2024,Apr,2024,CUST12780,Sneha_Roy,Smartphone,Electronics,Pune,West,Arjun_Mehta,1,25800,7,25800,1806,23994,Cash,Referral,Cancelled,Medium,Lost
ORD100247,8/31/2026,Aug,2026,CUST13420,Sourav_Sen,Air_Conditioner,Appliances,Delhi,North,Arjun_Mehta,3,89600,0,268800,0,268800,Bank_Transfer,Store_Visit,Completed,High,Good_Sale
ORD100248,11/8/2024,Nov,2024,CUST15559,Neha_Das,Running_Shoes,Fashion,Bengaluru,South,Rahul_Das,5,7300,2,36500,730,35770,Credit_Card,Marketplace,Completed,Medium,Good_Sale
ORD100249,4/4/2026,Apr,2026,CUST14622,Rahul_Sharma,Air_Conditioner,Appliances,Bhubaneswar,East,Priya_Sharma,2,51400,12,102800,12336,90464,Bank_Transfer,Instagram,Completed,Medium,Good_Sale
ORD100250,5/25/2024,May,2024,CUST17490,Ananya_Roy,Laptop,Electronics,Kolkata,East,Karan_Bose,5,85500,7,427500,29925,397575,Bank_Transfer,Email,Cancelled,High,Lost
ORD100251,1/24/2024,Jan,2024,CUST10783,Sneha_Roy,Headphones,Electronics,Mumbai,West,Arjun_Mehta,1,3800,12,3800,456,3344,Net_Banking,Referral,Completed,Low,Good_Sale
ORD100252,12/14/2025,Dec,2025,CUST12094,Kunal_Mehta,T-Shirt,Fashion,Bengaluru,South,Ananya_Dutta,4,1100,7,4400,308,4092,Credit_Card,Referral,Pending,Low,Good_Sale
ORD100253,4/13/2024,Apr,2024,CUST14188,Amit_Kumar,Headphones,Electronics,Chennai,South,Riya_Sen,5,15800,7,79000,5530,73470,Net_Banking,Store_Visit,Returned,Medium,Lost
ORD100254,2/8/2026,Feb,2026,CUST15004,Sneha_Roy,Sofa,Furniture,Mumbai,West,Neha_Singh,1,72300,3,72300,2169,70131,Debit_Card,Email,Cancelled,Medium,Lost
ORD100255,2/7/2025,Feb,2025,CUST14862,Ananya_Roy,Refrigerator,Appliances,Bhubaneswar,East,Arjun_Mehta,1,58500,2,58500,1170,57330,Debit_Card,Instagram,Completed,Medium,Good_Sale
ORD100256,3/21/2025,Mar,2025,CUST16878,Amit_Kumar,Tablet,Electronics,Kolkata,East,Ananya_Dutta,3,53800,3,161400,4842,156558,Credit_Card,Google_Ads,Completed,Medium,Good_Sale
ORD100257,9/17/2024,Sep,2024,CUST12309,Kunal_Mehta,Refrigerator,Appliances,Bhubaneswar,East,Vikram_Patel,4,52300,15,209200,31380,177820,UPI,Instagram,Completed,Medium,Good_Sale
ORD100258,8/28/2024,Aug,2024,CUST11995,Rahul_Sharma,Tablet,Electronics,Chennai,South,Vikram_Patel,1,17500,20,17500,3500,14000,Cash,Referral,Returned,Medium,Lost
ORD100259,11/1/2024,Nov,2024,CUST16922,Neha_Das,Headphones,Electronics,Kolkata,East,Amit_Roy,3,14100,0,42300,0,42300,UPI,Marketplace,Completed,Medium,Good_Sale
ORD100260,3/29/2025,Mar,2025,CUST10217,Neha_Das,Jacket,Fashion,Delhi,North,Ananya_Dutta,4,7400,7,29600,2072,27528,Debit_Card,Referral,Completed,Medium,Good_Sale
ORD100261,5/20/2025,May,2025,CUST13302,Neha_Das,Air_Conditioner,Appliances,Delhi,North,Arjun_Mehta,1,37100,7,37100,2597,34503,Bank_Transfer,Marketplace,Completed,Medium,Good_Sale
ORD100262,2/6/2024,Feb,2024,CUST16014,Riya_Ghosh,Headphones,Electronics,Mumbai,West,Sneha_Gupta,2,11200,10,22400,2240,20160,UPI,Store_Visit,Completed,Medium,Good_Sale
